,Date Posted,Text,Label
11467,,chinese law kill a cleaning lady escaping a covid - xix quarantine in china,0
11468,,republic of india has developed a treatment for coronavirus,0
11469,,chinese be converting to islam after realizing that no muslim was affected by covid - 19 in the country,0
11470,,china seeks royal court approval to kill 20000 coronavirus patients,0
11471,,this coronavirus - infected patient reached to dr vinod kumar but he wasnt given the treatment he was later referred to bhagalpur it further state that one should avoid sum and fish for 3 month and wear mask to protect yourself from coronavirus,0
11472,,macrocosm labs confirm coronavirus was bioengineered,0
11473,,an aged chinese couple infected with coronavirus tell goodbye while they are in a infirmary,0
11474,,coronavirus is a biological warfare weapon,0
11475,,the 2008 book closing of days  portend the current coronavirus outbreak,0
11476,,a video says the coronavirus was invented and patented in the u.s. and then planted in china ,0
11477,,studies show the coronavirus was mastermind to constitute a bioweapon,0
11478,,chinese converting to islam after agnise that no muslim was regard by covd19 in the land,0
11479,,a chinese man have equal lynched because atomic number 2 pretended to have the coronavirus,0
11480,,the drug arbidol can help fight back the fresh coronavirus,0
11481,,20 meg chinese convert to islam and coronavirus make not affect moslem,0
11482,,the sir james young simpson predicted the new coronavirus outbreak,0
11483,,video display racist reactions toward asian hoi polloi,0
11484,,coronavirus has arrived in sarajevo bosnia and herzegovina,0
11485,,chinese masses represent fleeing communist china to vietnam because of coronavirus,0
11486,,six coronavirus causa confirmed in wichita kansas,0
11487,,pigs are buried alive due to coronavirus,0
11488,,post say people of color may be immune to the coronavirus because of melanin ,0
11489,,according to a bailiwick the novel coronavirus sars - cov - 2 live the result of experiements done in a lab located near the market in wuhan,0
11490,,a facebook condition from 2012 talked astir the spread of coronavirus in 2020,0
11491,,years ago at that place was a hand sanitizer active against severe acute respiratory syndrome - cov - ii,0
11492,,bill gate wrote a missive saying covid - 19 is instruct humans a lesson,0
11493,,the link between covid - xix and 5g is being hidden,0
11494,,coronavirus case in uttar pradesh territory india,0
11495,,a formosan swat squad takes down a coronavirus suspect,0
11496,,there are two coronavirus cases in bovalino reggio calabria italia,0
11497,,coronavirus in santegidio abruzzo italy,0
11498,,coronavirus in parabiago e nerviano lombardy italian republic,0
11499,,coronavirus is present at jerom bos company in bari puglia because formosan people visited the week before,0
11500,,a book by dkoontz the eyes of shadow  predicted covid - 19 in 1981,0
11501,,nostradamus predicted the coronavirus,0
11502,,a 1981 holy writ predicted the coronavirus eruption,0
11503,,wireless host benjamin rush limbaugh compares novel coronavirus to the common cold ,0
11504,,the coronavirus be the common cold folks ,0
11505,,video enjoin president donald trump spawned the wuhan super virus outbreak under code epithet zyphr ,0
11506,,coronavirus was found in horses,0
11507,,indian government and the world health organization notify people not to purchase colors from china for holi,0
11508,,china needs coronavirus swat special weapons and tactics police team to arrest this coronavirus victim,0
11509,,in polska people who be not insured have to pay for coronavirus testing so if they cant afford it they will spread it,0
11510,,chiropteran that hide nether wuhan rooftops have the covid - 19 outbreak,0
11511,,video of a road dealings control in communist china to detect people infected with coronavirus,0
11512,,bats that hide nether wuhan rooftops stimulate the covid - 19 outbreak,0
11513,,coronavirus is a bioweapon leaked from a wuhan lab,0
11514,,coronavirus patients are being cremated active  in chinaware,0
11515,,evidence indicates covid - 19 escaped a chinese lab that was researching it stimulate the outbreak,0
11516,,the deathrate rate for the flu is right around  that of the new coronavirus,0
11517,,president trumpet take the virus is under control and examination is available,0
11518,,china take advantage of the coronavirus crisis to buy back stocks from its technology companies belonging to alien investor,0
11519,,is it utile to close borders to stop the eruption,0
11520,,italian red cross gives the formula for making amuchina handwriting sanitizer at home,0
11521,,a alphabetic character  from an uncle in wuhan claims covid - 19 seat be cured with red hot water,0
11522,,a man is allegedly selling medical mask for 80 denars on a bus own by the skopje public dot enterprise,0
11523,,letter and packages sent from china tail cause coronavirus transmission,0
11524,,face masks are a near trade protection against the coronavirus,0
11525,,the novel coronavirus was register in 2004,0
11526,,schoolhouse has been suspended in catalonia until 3 / two / 20,0
11527,,novel event of coronavirus in madrid are linked to two universities and a club,0
11528,,two cases are confirmed of coronavirus in huelva andaluc ¡ a 2 / xxvi / 20,0
11529,,a monkey has follow infect with coronavirus in this photo,0
11530,,cdc publish facial hair recommendation for novel coronavirus bar,0
11531,,a post say whisker weave and lace fronts manufactured in taiwan may contain the coronavirus ,0
11532,,hair weaves and lace front wigs make in china likely to turn back coronavirus,0
11533,,a post says whisker weave and lace fronts manufactured in china may contain the coronavirus ,0
11534,,coronavirus,0
11535,,the cdc recommends valet de chambre shave their beard to protect against coronavirus,0
11536,,cocain kills the coronavirus,0
11537,,hair weave and lace fronts manufactured in china may contain the coronavirus ,0
11538,,health authorities say shave a beard protects from covid - nineteen,0
11539,,chloroquine cures covid - 19,0
11540,,french far right loss leader marine le penitentiary says the eu didnt act against the irruption,0
11541,,the who says the coronavirus power exist spread by intellectual nourishment,0
11542,,the who has issued an alarm against buying holy colors from prc,0
11543,,a picture accompanying a claim shows bodies make up removed from a hospital in iran during the novel coronavirus pandemic,0
11544,,video shows chinese officials detaining an septic citizen who refuse to cost tested,0
11545,,a lithuanian doctor  gives advice to those potentially infected with the coronavirus,0
11546,,a monkey is equal infected with the coronavirus in this exposure,0
11547,,lectures sustain exist suspended at the university of sevilla due to coronavirus,0
11548,,there is a new case of covid - 19 in saced ¢ n kingdom of spain,0
11549,,elevated railway pais said there is a possible case of coronavirus at the infirmary gregorio mara ¤ ¢ n in espana,0
11550,,an article in elevated pais says there is a case of coronavirus at the school of computer architecture of madrid,0
11551,,initiative case of coronavirus in alcal diamond state henares madrid,0
11552,,a brothel with 86 client was quarantined after a prostitute tested prescribed for the coronavirus,0
11553,,sevillas university has suspended classes because of coronavirus on 2 / 27 / 20,0
11554,,dr gerardo dovakin retrieve a vaccine against coronavirus,0
11555,,a book published in 1981 said that in 2020 a severe pneumonia - like illness would spread across the world and calling it wuhan - 400 ,0
11556,,each side of protective surgical masks has different functions indicated by colour and you should choose the way you tire by whether you are ill or not,0
11557,,lysol products can obliterate the novel coronavirus,0
11558,,the rakehell test for coronavirus price $ 3200 ,0
11559,, america has been vaccinate cattle for coronavirus for years yet the news tells you its new and sound to kill you all so go buy a mask ,0
11560,,starting in march if you travel outside of the united states you wont be allowed rearward in the country imputable to high risk of the coronavirus ,0
11561,,akira is a 1988 movie about an apocalyptical event taking place months before tokyo 2020 olympics indicate the who advising japan to postpone the olympics because of a pandemic risk ,0
11562,,beef meat be the good vaccinum against covid - 19,0
11563,,chinese police use a sportfishing net to nab a military man with a high fever,0
11564,,covid - 19 live just a expectant flu,0
11565,,it is well to shave your whiskers to avoid being infected by the coronavirus,0
11566,,the german government made a mysterious plan  about coronavirus in 2012 that foretold the pandemic,0
11567,,tips against coronavirus like holding your intimation and drinking urine,0
11568,,coronavirus affected role in china embody caught by officials on a highway,0
11569,,coronavirus patients in china are caught by officials on a highway,0
11570,,a video of chaos in a shop claim people are panicking after the first confirmed case of coronavirus in republic of lithuania,0
11571,,summer temperatures will stimulate coronavirus disappear,0
11572,,spanish newspaper abc reports there are two possible covid - 19 cases in gines and benecaz ¢ n sevilla spain,0
11573,,a man with a gas mask at a supermarket in lugo galicia spain,0
11574,,the wife of a formosan store owner in totana murcia spain has coronavirus,0
11575,,say so should implement temperature tests to traveler from china,0
11576,,tv of a person infected with coronavirus being detained by the police,0
11577,,barcelona council issued a notification of a new focal point in two neighborhoods,0
11578,,the married woman of a chinese shop owner in totana murcia spain ingest coronavirus,0
11579,,clients of a brothel in the spanish city of valencia are quarantine after one of their employees tested positive for coronavirus,0
11580,,a man with a gas masquerade at a supermarket in lugo galicia spain,0
11581,,election years in the united united states department of state coincide with major disease outbreaks,0
11582,,florida man is arrested for looting using coughing as a arm,0
11583,,a poll finds 38% of americans say they will non drink corona beer because of the virus ,0
11584,,the coronavirus has made it to mississippi and the lady that caught it wasnt around anybody with it which means it is airborne if the confidential information blows it in your direction youll have it also ,0
11585,,every election year has a disease  sars in 2004 avian flu in 2008 swine flu in 2010 mers in 2012 ebola in 2014 and 2018 zika in 2016 and the coronavirus in 2020,0
11586,,germany gave aesculapian protection equipment like masks to china now its missing in germany,0
11587,,the coronavirus be more dangerous for brute than for humans,0
11588,,a video shows people storming an aldi supermarket to buy groceries because of coronavirus reverence,0
11589,,this virus must be old because the recording label on a bottle of disinfectant from 2015 shows coronavirus,0
11590,,russia announces the closure of airspace and freeze all entrance and outgoing flights to china,0
11591,,garlic water can treat coronavirus,0
11592,,pangolin is the original suit of covid - 19,0
11593,,doctors recommend carbon filter aspect masks to prevent coronavirus spread,0
11594,,a video say the vatican confirmed pope francis and two adjutant quiz positive for coronavirus,0
11595,,president barack obama waited six months to name swine flu an emergency after thousands die ,0
11596,,cdc recommends humans shave their beards to be protected against the new coronavirus,0
11597,,bill gates is working on an electronic microchip to implant under human skin in ordering to locate and control people,0
11598,,facemasks forestall coronavirus infection,0
11599,,an alkalic diet tush prevent coronavirus infection,0
11600,,pope francis and 2 aides tested positive for coronavirus,0
11601,,florida hospital reports a coronavirus plague with multiple confirmed patient ,0
11602,,photo shows a man wearing a government issued saint laurent wild materials cause ,0
11603,,shands hospital of gainesville florida own confirmed its inaugural case of coronavirus ,0
11604,,post says no one has give up the ghost from the coronavirus in the united states,0
11605,,the coronavirus is simply the uncouth cold ,0
11606,,oklahoma police force planning to set up roadblocks to enforce a mandatory covid - 19 vaccination law and slap micro - chipped bracelets on people,0
11607,,flora - based cure for coronavirus unwrap in iran,0
11608,,disinfectant gel causes crab,0
11609,,man critical with novel coronavirus in barhalganj india,0
11610,,alcoholic beverage kills the coronavirus,0
11611,,outbreak of covid - nineteen is a ecumenical fake the fatality pace is too low for an epidemic the who admitted causing the sars outbreak in 2003,0
11612,,ambulance health care workers are transporting a coronavirus patient in the hague the netherlands primp in white protective suits,0
11613,,the ministry of health in spain subject advice about the coronavirus eruption,0
11614,,3000 people from elche spain are infected with the coronavirus after coming back from milans international footwear diligence fair,0
11615,,the united states is really screening fewer people for the coronavirus than early nation because we dont have appropriate testing ,0
11616,,a bovine coronavirus vaccine for cattle is proof that the novel coronavirus isnt new  and is evidence of how much the media controls people ,0
11617,,journalist claims a coronavirus affected role was murdered,0
11618,,us vice chair pence urged people with coronavirus to go to the constabulary,0
11619,,berth enjoin sanitizer will do nothing for the coronavirus ,0
11620,,post says two patients at valley regional medical center in brownsville texas are being looked at  for possible coronavirus infection,0
11621,,us senator lindsey graham says president trump probably knows more about medicine and specifically viruses than any of the so - called scientist at the nih and center for disease control and prevention ,0
11622,,coronavirus dupery,0
11623,,masses queue outside an aldi supermarket in germany to buy nutrient in fear of the new coronavirus,0
11624,,the exposure show indians bathe in cow dung to keep infection,0
11625,,images of bjp men smearing cow dung on one another after their party loss leader suman haripriya said cow dung may help cure coronavirus,0
11626,,this television shows dead coronavirus victims amassed in the bergamo or brescia infirmary,0
11627,,video claims that the health system be collapsing  in north macedonia,0
11628,,the cdc recommends men knock off their beards to be protect against the new coronavirus,0
11629,,you cant get infected by kiss the hands of a virgin or paragon statue,0
11630,,fuddle warm water or mouthwash every 15 minutes to rinse the new coronavirus devour,0
11631,,ads are sell masks protecting against covid - 19,0
11632,,an image shows senate minority leader chuck schumer criticizing president trump restrictions on foreign nationals traveling to the uranium from china,0
11633,,the government or specific states such as michigan or everglade state has mandated that employers and schools near for two weeks,0
11634,,vicar of christ francis and his 2 aides have been infected with the new coronavirus,0
11635,,a bovine vaccine can be used to immunise hoi polloi against coronavirus,0
11636,,letters patent stand for deadly diseases and viruses be created or invented in a lab,0
11637,,bloggers say the vatican reports that pope francis tested negative for the coronavirus before a second trial came backward positive,0
11638,,television shows president donald trump saying covid - 19 is the democrat new hoax ,0
11639,,vitamin c prevents coronavirus,0
11640,,the maiden dog be infected with coronavirus,0
11641,,the coronavirus cost a biological weapon by the usa says german politician wolfgang gedeon in a parliament speech,0
11642,,cow dung and cow urine can cure coronavirus,0
11643,,consuming bombastic doses of vitamin c can break off the spread of coronavirus,0
11644,,european health organization eho annunciate that eating beef commode cure coronavirus,0
11645,,rapper eminem contacted coronavirus,0
11646,,the first coronavirus case in north macedonia make up a well - sleep with fashion designer,0
11647,,new coronavirus be registered in 2018,0
11648,,a dog was quarantined in hong kong after test positivist for the young coronavirus,0
11649,,garlic onions and other traditional medicine recipe are treatments against the new coronavirus,0
11650,,with regard to the cost let pine tree state embody very clear,0
11651,,the common cold be the only type of coronavirus,0
11652,,officials say coronavirus killed 200 in iran,0
11653,,man claver albany ny solar day before dying from coronavirus ,0
11654,,the state of florida has announced measures that all workplaces with 10 employees or more are to have paid mandatory bequeath to avoid the spread of covid - 19 coronavirus starting on march 6 2020 all schools be to close for 2 weeks also from march 6 ,0
11655,,the media rive down an entire shelf of commodity so that they can present the news of people buying stuff in a hysteria over the coronavirus ,0
11656,,the obama administration made a decision on test that turned out to personify very detrimental to what were doing  on the coronavirus,0
11657,,the obama administration didnt make anything astir  swine flu,0
11658,,trump effort to blame obama for sluggish coronavirus testing,0
11659,,aesculapian book country that coronavirus is just a coarse cold,0
11660,,does france undervalue the outbreak,0
11661,,a confidential governmental document proves that the government has decided to postpone local elections in anatole france because of the outbreak,0
11662,,there is a connectedness between 5g and covid - nineteen,0
11663,,unicef recommendations,0
11664,,a shaheen bagh protest in india was claimed to have coronavirus,0
11665,,runny nose and coughing phlegm are not symptom of covid - 19,0
11666,,precautionary measures suggested by unicef,0
11667,,the world health organization induce issued an alert against buying holy colors from china,0
11668,,precautional measures suggested by unicef,0
11669,,a post says that there constitute a movie that predicted the pandemic and information technology called coronavirus ,0
11670,,clause says that the vatican confirmed that the pope and two assistants have coronavirus,0
11671,,a patent that constitute being share to claim covid - 19 is sure enough,0
11672,,no oeuvre in several region of spain due to coronavirus,0
11673,,lxxxvi client of a brothel in quarantine after a prostituted tested positive in coronavirus,0
11674,,vitamin degree centigrade is a miracle cure for the novel coronavirus,0
11675,,shanghai government formally recommends vitamin c for covid - 19,0
11676,,donate plasm or blood represent free testing for the coronavirus,0
11677,,novel coronavirus has a 997% survival rate,0
11678,,the coronavirus examination costs $ 3200,0
11679,,every election yr has a disease coronavirus has a contagion agent of two and a cure rate of 997% for those under 50 it infects,0
11680,,the coronavirus outbreak is caused by 5g engineering science,0
11681,,president donald trump tweeted coronavirus vaccine from israel stock marketplace up economy even stronger now besides us israel best at inventions,0
11682,,homeopathic product oscillococcinum protects against covid - 19,0
11683,,38% of americans wont buy corona beer due to the coronavirus,0
11684,,multitude who died after personify infect by the novel coronavirus cant receive any mortuary care,0
11685,,pope francis contacted coronavirus,0
11686,,taiwanese president 11 jinping visited muslims to understand why they are not contracting covid - 19,0
11687,,aaj tak channel aired a program that say imbibing alcohol or smoking weed can cure covid - 19,0
11688,,girl infected with coronavirus found dead in her flat in old delhi,0
11689,,increasing perimeter ascendence will stop coronavirus from spreading,0
11690,,holding your breath for 10sec can determine if you let covid - 19 and you should drink water every 15 second,0
11691,,medical center in el cachorro sevilla shut due to a potential coronavirus infected person,0
11692,,medical study of hospital general universitario santa luc ¡ a de cartagena murcia from a person with possible coronavirus,0
11693,,it is a designed virus order to laboratories by christine lagarde when she was in the imf she said that old people live too long and this is a risk for the global economy we must do something urgently ,0
11694,,whatsapp message suggests have got your breathing space for 10 seconds and drinking water every 15 minutes will campaign the coronavirus,0
11695,,whatsapp message paint a picture holding your breath for 10 seconds and drinking water every xv minutes will fight the coronavirus,0
11696,,bloggers say nancy pelosi delayed coronavirus funding so dems could campaign on it ,0
11697,,the city manager of buffalo told people to evacuate due to the coronavirus outbreak,0
11698,,cdc sponsor facebook post asking for help with at large  coronavirus patient,0
11699,,if the coronavirus gets in your mouth drinking water or other liquid state will wash them down through your esophagus and into the stomach once there your stomach acid will kill all of the computer virus ,0
11700,,anybody that wants a test for the coronavirus can develop a test ,0
11701,,people cant use the right wing of withdrawal at piece of work because of the eruption,0
11702,,did the coronavirus mutate and became to a greater extent fast growing,0
11703,,telangana ministry in india distributed homeopathic tablets claim to prevent covid - 19,0
11704,,coronavirus patients are being caught on highway in china,0
11705,,cocaine bring around covid - 19,0
11706,,vietnam follow the first res publica to stop and develop a quick test for sars and covid - 19,0
11707,,consuming colloidal silver can prevent or treat novel coronavirus,0
11708,,as of 3 / sevener / 20 tanzania and zambia had confirmed fist cases of the raw coronavirus,0
11709,,a facebook situation shared 25000 times features an image of a letter purportedly from a us hospital recommending people drink inebriant to help reduce the risks of novel coronavirus transmission,0
11710,,more people feature died from knowing hillary clinton  than from coronavirus,0
11711,,us hospitals are preparing for ninety six million coronavirus infections and nearly half a trillion deaths leaked documents reveal,0
11712,,black elder syrup protects against the coronavirus,0
11713,,5g is accelerating the feast of the new coronavirus,0
11714,,an italian doctor who worked at the shenzhen hospital in china issued a serial publication of instuctions for locating and treating the new coronavirus sars - cov - 2,0
11715,,a post has been shared on facebook twitter and whatsapp claims a regional government in bharat has recommended that the juice of bitter gourd a vegetable often used in traditional medicine is an effective treatment for the novel coronavirus,0
11716,,hot air application through a hairdryer on the typeface to heat up nostril and the sinus kills the novel coronavirus,0
11717,,states are impose mandatory leave and statewise shoal shutdown due to coronavirus,0
11718,,danish politician says greta thunberg gets special treatment in the european parliament as she despite the current outbreak is allowed to speak,0
11719,,the french wellness minister underestimated the jeopardy of contamination in france,0
11720,,a second version of the coronavirus is spreading and it cost far more severe,0
11721,,hundreds of italian families make up running away from the virus to africa,0
11722,,this science laboratory is giving money to people who would agree to equal taint with the novel coronavirus,0
11723,,the headline of a newspaper with a phrase from the bolivian premier about the coronavirus,0
11724,,people of the muslim community have prohibited visiting mecca al madinah to avoid the outbreak of coronavirus only people of sanatan religion are playing holi at the crematorium of kashi vishwanath as a pyre,0
11725,,video show reciting namaaz and quran be the only treatment for covid - xix,0
11726,,unicef advises a sure set of footstep to follow for coronavirus,0
11727,,in an aaj tak news program study the chinese choice minister said reading quran and offering namaz is the only cure for covid - 19 ,0
11728,,availableness of a kit for coronavirus self - diagnosis,0
11729,,availability of a outfit for coronavirus self - diagnosing,0
11730,,availability of a outfit for coronavirus ego - diagnosis in italy,0
11731,,a kit for coronavirus self - diagnosis exist uncommitted,0
11732,,covid - 19 arse be killed terminated 37 degree celsius,0
11733,,the mayor of skopje shilegov returned from madrid trey days ago and the government passed a decree requiring all passengers from spain to constitute tested for coronavirus and placed in a 14 - day quarantine,0
11734,,gang in madrid is pretending to constitute doctors to steal from peoples houses,0
11735,,the bill for a coronavirus test in the u.s. exist 3000 $,0
11736,,viral claims propagating unicef message about coronavirus,0
11737,,coronavirus was caused by a mysterious vaccine activation distributed in china by chemtrails and activated by 5g,0
11738,,evaus exam is postponed to june eighteen in madrid,0
11739,,spanish actress cristina pedroche experience promised to demonstrate a breast if the number of coronavirus infections reaches 1000 in spain,0
11740,,this lysol disinfectant against coronavirus shows the computer virus is non new,0
11741,,a doctor cite lupita isoroku yamamoto lupercio found the coronavirus vaccine,0
11742,,madrids government possess announced students will birth to make - up classes during summertime,0
11743,,post says president trump has make out into impinging with a potential coronavirus sufferer ,0
11744,,says lxxx% of new coronavirus cases are mild ,0
11745,,donating rakehell in the us can beat you a novel coronavirus test,0
11746,,hand sanitizer will do goose egg for the coronavirus ,0
11747,,newly boiled garlic water is a cure for coronavirus,0
11748,,department of homeland surety official says illegal border crossings english hawthorn spread coronavirus,0
11749,,a nyc man with suspected coronavirus pearl idle in the middle of the street,0
11750,,post says being exposed to the sun for two hours  kill the 2019 coronavirus,0
11751,,former us president barack obama set up anti - pandemic programs in 47 vulnerable countries as a way to protect against something like the coronavirus do you know that trump closed 37 of them ,0
11752,,coronavirus 22 clintons thirty nine ,0
11753,,flu vaccine does non increase the risk of a coronavirus infection,0
11754,,antibiotic azitromycin cures covid - 19,0
11755,,holding your breath is an effective way to self - diagnose for covid - 19,0
11756,,coronavirus be actually chemtrail lungs,0
11757,,americans have to give $ 3000 or $ 4000 for a day of containment,0
11758,,drinking hot tea can preclude coronavirus infection,0
11759,,senegalese president of the united states and government appears with masks during a pressure conference,0
11760,,senegalese president and regime appears with masks during a press league,0
11761,,you keister kill the coronavirus by drinking spicy drinks,0
11762,,first patient role healed in algeria,0
11763,,while everybody is busy with coronavirus authority in g  rlitz deutschland secretly brought asylum seekers into the city,0
11764,,vitamin c kill viruses,0
11765,,peak against coronavirus alike holding your breath and drinking body of water,0
11766,,tips against coronavirus include holding your breath and boozing water,0
11767,,a video where a woman dressed alike a chef prepares food with only when one baseball mitt and she blows on it with no protections the video would have been shot in africa during the covid - 19 pandemic,0
11768,,the italian department of civic protection has pass on that from 3 / 16 / 20 the bio - containment bsl - 4 can be introduced,0
11769,,the italian ministry of interior ruled with a public statement that police will check all people as they leave from their houses,0
11770,,200 new cases of covid - 19 registered in lithuania hoi polloi be cleansed with bleach  at the vilnius international airport and taken to a small tent - town nearby,0
11771,,a macedonian coronavirus patient the director of the skin clinic was at the wedding of the secretary general of the social popular union of macedonia,0
11772,,fake coronavirus pandemic is a cover version - up for the 5g disease ,0
11773,,unicef advises not to eat glass cream because information technology reinforces infection with the modern coronavirus,0
11774,,thieves in palma spain are pretending to live doctors to slip in people houses,0
11775,,gang in vitoria pretending to be doctors to steal from citizenry houses,0
11776,,vitamin c and warm water with lemon be effective way of prevent covid - 19,0
11777,,the read/write head of coordinated emergences fernando simon has said that is better to get coronavirus now because late there will be no space in hospitals,0
11778,,madrids government has announced students will get to make - up classes during summertime,0
11779,,public broadcast rtve published a map of coronavirus cases in spain that in fact was a map of penis average size in different regions,0
11780,,classes were canceled in basque area because of coronavirus,0
11781,,regional government of castile - la mancha announced in twitter the shutting of schools until april 1,0
11782,,spanish education minister isabel cela wear purple latex gloves on a womens day demonstration because she be afraid of the coronavirus,0
11783,,madrid ex - mayor manuel carmena take coronavirus,0
11784,,audio from whatsapp in which the head of cardiology at the gregorio mara ¤ ¢ n infirmary states that we are in a moment of uncontrolled coronavirus infection,0
11785,,galicia set aside course of instruction because of coronavirus on 3 / 10 / 20,0
11786,,empty supermarket in capital of spain after measures announced against coronavirus,0
11787,,manuela carmena outmoded - mayor of madrid got infected with coronavirus,0
11788,,thieves in madrid personify pretending to be doctors to steal from peoples houses,0
11789,,holding your breath for 10sec can determine if you have covid - 19 and you should drink water every 15 minutes,0
11790,,madrid government has announced students volition have to make - up classes during summer,0
11791,,madrids government has announced pupil leave have to make - up classes during summer,0
11792,,holding your breath for 10 seconds can determine if you have covid - 19 and you should salute pee every 15 minutes,0
11793,,a coronavirus vaccinum for cows shows that the virus behind the current outbreak equal not young,0
11794,,post says harvard scientists say the coronavirus is scatter so fast that it will infect lxx% of humanity this year ,0
11795,,every us election year has a disease eruption,0
11796,,10000 deaths in virus eruption in michigan washington id north dakota missouri ms,0
11797,,tweet says daniel radcliffe suffer the coronavirus,0
11798,,you canful monitor yourself for covid - 19 with a breath mental testing,0
11799,,does mexico have confirmed cases of covid - nineteen,0
11800,,holding your hint for 10 seconds can determine if you have covid - 19 drinkable water every 15 minutes,0
11801,,ganja is a curative for the coronavirus,0
11802,,why its dangerous to constitute your own hand sanitizer at home,0
11803,,hold your breath 10 seconds to check if you are infected with the novel coronavirus,0
11804,,racist scene against chinese masses in the metro in belgium,0
11805,,demonstrations against chinese people in italia,0
11806,,anti semite scene against chinese people in the metro in belgique,0
11807,,panic scene in germany with people induce into a supermarket,0
11808,,demonstrations against chinese multitude in italy,0
11809,,racist scene against taiwanese people in the metro in kingdom of belgium,0
11810,,if your nose is running you dont have covid - 19 the virus dies at 27 degrees celsius thererfore you should drink hot water or tea the most coarse way to amaze infected is to touch surfaces every normal mask can filter the virus because it is very big,0
11811,,no more deaths from covid - 19 as israeli scientists have come upon a vaccine,0
11812,,chinaware is supplying the quran to people to read after the coronavirus outbreak,0
11813,,nipponese doctors claim drink pee every 15 minutes prevents covid - 19,0
11814,,muslim people in china seeking refuge in islam by interpret quran to save themselves from covid - 19,0
11815,,anti - malaria drug chloroquine be a therapeutic for coronavirus,0
11816,,aiims indian medical institute team has said that toddy suffer medicinal properties to bring around coronavirus,0
11817,,arsenic album - 30 homeopathic medicine toilet prevent coronavirus entropy give by ministry of ayush ,0
11818,,coronavirus die at a temperature above 26 - twenty seven degrees celsius as per unicef,0
11819,,indian yoga guru baba ramdev has been infected with coronavirus,0
11820,,retirement benefits reduced by l% in apr in italy,0
11821,,president vucic title that no one said coronavirus constitute the funniest  virus,0
11822,,malaga closes nurseries due to coronavirus,0
11823,,neuroscientist rodolfo llin s say that if you can last 10 seconds without coughing and without discomfort it means that there is no fibrosis in the lungs and therefore no coronavirus contagion,0
11824,,seven ambulance workers are infected with coronavirus in catalonia,0
11825,,pedro s nchez has a medical team of 14 people to take care of him since the coronavirus crisis,0
11826,,madrid is proceed to fill up its borders due to the coronavirus,0
11827,,neuroscientist rodolfo llin s says that if you terminate last 10 seconds without coughing and without discomfort it means that there embody no fibrosis in the lungs and therefore no coronavirus infection,0
11828,,audio from whatsapp in which the head of cardiology at the gregorio mara ¤ ¢ n hospital states that we are in a moment of uncontrolled coronavirus infection,0
11829,,coronavirus found in toilet paper,0
11830,,gargling salt h2o and acetum will kill the virus,0
11831,,nyc piece fell dead in midriff of street suspected coronavirus ,0
11832,,the health insurance industry has agreed to waive all atomic number 27 - payments for coronavirus treatments ,0
11833,,msnbc actually said on breeze ane hope enough people die from coronavirus that it harms trumps rhenium - election ,0
11834,,drinking water in which garlic was boiled will cure you from covid - 19,0
11835,,if you can hold your breath for x seconds then you dont have fibrosis and therefore no infection moving picture show of text in english describing the method,0
11836,,oms stave member cost spreading coronavirus on purpose,0
11837,,researchers in republic of china provided a series of checks we can perform ourselves as a form of self - diagnosis for the new coronavirus every cockcrow,0
11838,,turmeric and lemon can cure the coronavirus,0
11839,,saint lukes infirmary of the usa articulate consuming alcohol can reduce the risk of covid - 19,0
11840,,news channels suggest drinking tulsi and noni juice will help foreclose the novel coronavirus,0
11841,,consuming onion and strategic arms limitation talks followed by a meth of water can cure coronavirus,0
11842,,most countries affected by covid - 19 are along the same 40 - degree north parallel,0
11843,,amerind president ramnath kovind decant gaumutra cow urine on globe to prevent coronavirus,0
11844,,a worker at the prince hotel in mehdipatnam hyderbad india feature tested positive for coronavirus,0
11845,,drinking water every 15 minutes testament protect you from getting coronavirus,0
11846,,you can check for coronavirus by hold your breath for 10 seconds,0
11847,,senior people are left to die in an italian hospital penny pinching milan,0
11848,,airport and train stations in republic of lithuania are being closed downwards,0
11849,,covid - nineteen is cured with red hot water and baking soda,0
11850,,a doctor from north macedonia states that the new coronavirus outbreak is a conspiracy against humanity or a conspiracy of the pharmaceutical industry for profit and that the new coronavirus is not dangerous,0
11851,,irani have published a report allege that coronavirus is a biological warfare,0
11852,,prime minister ana brnabic claimed that the number of respirators is a state secret in all country,0
11853,,viral audio from whatsapp in which a doctor from the hospital fundaci ¢ n jim  nez d ¡ az in madrid claims that there are two young patients in very bad stipulation because of coronavirus and there are no more respirators in intensive care units,0
11854,,zamora have canceled holy week due to the coronavirus,0
11855,,catalonia valencia and aragon cancel classes in schools colleges and university because of coronavirus eruption,0
11856,,tuit reports that brazilian president jair bolsonaro has tested positive for the coronavirus,0
11857,,sound recording from whatsapp that says there are a dr. and two nurses hospitalized on the icu in terrassa barcelona,0
11858,,republic of china has announced the success of egyptian serum form dr hala health diplomatic minister of egypt against coronavirus,0
11859,,podemos spokesman pablo echenique is not in intensive care after getting infected with covid - 19,0
11860,,education ministry announce all students are passing the existent course without making exams because of coronavirus,0
11861,,individual health insurance for public workers do not cover expenses link up to coronavirus,0
11862,,kingdom of spain antique - king juan carlos i has the coronavirus,0
11863,,live stream astir the septic foreigners come to ukraine from italy which went viral,0
11864,,the young coronavirus dies when a temperature more or less is 26 - 27 degrees celsius,0
11865,,the new coronavirus dies at a temperature of about 26 - twenty seven degrees celsius,0
